0, 0.000006
1, 0.405274
2, 0.000006
3, 0.045021
4, 0.000006
5, 0.016201
6, 0.000006
7, 0.008261
8, 0.000006
9, 0.004993
10, 0.000006
11, 0.003339
12, 0.000006
13, 0.002388
14, 0.000006
15, 0.001791
16, 0.000006
17, 0.001392
18, 0.000006
19, 0.001112
20, 0.000006
21, 0.000909
22, 0.000006
23, 0.000756
24, 0.000006
25, 0.000638
26, 0.000006
27, 0.000546
28, 0.000006
29, 0.000472
30, 0.000006
31, 0.000411
32, 0.000006
33, 0.000362
34, 0.000006
35, 0.000321
36, 0.000006
37, 0.000286
38, 0.000006
39, 0.000256
40, 0.000006
41, 0.000231
42, 0.000006
43, 0.000209
44, 0.000006
45, 0.000190
46, 0.000006
47, 0.000173
48, 0.000006
49, 0.000159
50, 0.000006
51, 0.000146
52, 0.000006
53, 0.000134
54, 0.000006
55, 0.000124
56, 0.000006
57, 0.000115
58, 0.000006
59, 0.000106
60, 0.000006
61, 0.000099
62, 0.000006
63, 0.000092
64, 0.000006
65, 0.000086
66, 0.000006
67, 0.000080
68, 0.000006
69, 0.000075
70, 0.000006
71, 0.000071
72, 0.000006
73, 0.000066
74, 0.000006
75, 0.000062
76, 0.000006
77, 0.000059
78, 0.000006
79, 0.000055
80, 0.000006
81, 0.000052
82, 0.000006
83, 0.000049
84, 0.000006
85, 0.000046
86, 0.000006
87, 0.000044
88, 0.000006
89, 0.000042
90, 0.000006
91, 0.000039
92, 0.000006
93, 0.000037
94, 0.000006
95, 0.000036
96, 0.000006
97, 0.000034
98, 0.000006
99, 0.000032
100, 0.000006
101, 0.000030
102, 0.000006
103, 0.000029
104, 0.000006
105, 0.000028
106, 0.000006
107, 0.000026
108, 0.000006
109, 0.000025
110, 0.000006
111, 0.000024
112, 0.000006
113, 0.000023
114, 0.000006
115, 0.000022
116, 0.000006
117, 0.000021
118, 0.000006
119, 0.000020
120, 0.000006
121, 0.000019
122, 0.000006
123, 0.000018
124, 0.000006
125, 0.000017
126, 0.000006
127, 0.000017
128, 0.000006
129, 0.000016
130, 0.000006
131, 0.000015
132, 0.000006
133, 0.000015
134, 0.000006
135, 0.000014
136, 0.000006
137, 0.000014
138, 0.000006
139, 0.000013
140, 0.000006
141, 0.000012
142, 0.000006
143, 0.000012
144, 0.000006
145, 0.000012
146, 0.000006
147, 0.000011
148, 0.000006
149, 0.000011
150, 0.000006
151, 0.000010
152, 0.000006
153, 0.000010
154, 0.000006
155, 0.000010
156, 0.000006
157, 0.000009
158, 0.000006
159, 0.000009
160, 0.000006
161, 0.000009
162, 0.000006
163, 0.000008
164, 0.000006
165, 0.000008
166, 0.000006
167, 0.000008
168, 0.000006
169, 0.000008
170, 0.000006
171, 0.000008
172, 0.000006
173, 0.000007
174, 0.000006
175, 0.000007
176, 0.000006
177, 0.000007
178, 0.000006
179, 0.000007
180, 0.000006
181, 0.000007
182, 0.000006
183, 0.000007
184, 0.000006
185, 0.000007
186, 0.000006
187, 0.000007
188, 0.000006
189, 0.000006
190, 0.000006
191, 0.000006
192, 0.000006
193, 0.000006
194, 0.000006
195, 0.000006
196, 0.000006
197, 0.000006
198, 0.000006
199, 0.000006
200, 0.000006
201, 0.000006
202, 0.000006
203, 0.000006
204, 0.000006
205, 0.000006
206, 0.000006
207, 0.000006
208, 0.000006
209, 0.000006
210, 0.000006
211, 0.000006
212, 0.000006
213, 0.000007
214, 0.000006
215, 0.000007
216, 0.000006
217, 0.000007
218, 0.000006
219, 0.000007
220, 0.000006
221, 0.000007
222, 0.000006
223, 0.000007
224, 0.000006
225, 0.000007
226, 0.000006
227, 0.000007
228, 0.000006
229, 0.000008
230, 0.000006
231, 0.000008
232, 0.000006
233, 0.000008
234, 0.000006
235, 0.000008
236, 0.000006
237, 0.000008
238, 0.000006
239, 0.000009
240, 0.000006
241, 0.000009
242, 0.000006
243, 0.000009
244, 0.000006
245, 0.000010
246, 0.000006
247, 0.000010
248, 0.000006
249, 0.000010
250, 0.000006
251, 0.000011
252, 0.000006
253, 0.000011
254, 0.000006
255, 0.000012
256, 0.000006
257, 0.000012
258, 0.000006
259, 0.000012
260, 0.000006
261, 0.000013
262, 0.000006
263, 0.000014
264, 0.000006
265, 0.000014
266, 0.000006
267, 0.000015
268, 0.000006
269, 0.000015
270, 0.000006
271, 0.000016
272, 0.000006
273, 0.000017
274, 0.000006
275, 0.000017
276, 0.000006
